timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1750703224942,34,character/2,404,Not Found,Thread Group 1-25,false,,273,36,36,34,1,1,T-OZEROVA.local
1750703224826,150,characters,200,OK,Thread Group 1-27,true,,340,36,36,150,1,0,T-OZEROVA.local
1750703224964,14, HTTP Request Sampler,200,OK,Thread Group 1-16,true,,340,37,37,14,1,0,T-OZEROVA.local
1750703224965,17,characters/id,404,Not Found,Thread Group 1-18,false,,273,37,37,17,1,1,T-OZEROVA.local
1750703224966,18,characters/id,404,Not Found,Thread Group 1-17,false,,273,37,37,18,1,1,T-OZEROVA.local
1750703224969,15,characters,200,OK,Thread Group 1-19,true,,340,37,37,15,1,0,T-OZEROVA.local
1750703224970,15, HTTP Request Sampler,200,OK,Thread Group 1-20,true,,340,37,37,15,1,0,T-OZEROVA.local
1750703224972,14,characters/id,200,OK,Thread Group 1-21,true,,268,37,37,14,1,0,T-OZEROVA.local
1750703224973,14,character/2,404,Not Found,Thread Group 1-22,false,,273,37,37,14,1,1,T-OZEROVA.local
1750703224974,13,characters,200,OK,Thread Group 1-23,true,,340,37,37,13,1,0,T-OZEROVA.local
1750703224975,14, HTTP Request Sampler,200,OK,Thread Group 1-24,true,,340,37,37,14,1,0,T-OZEROVA.local
1750703224976,14,characters/id,200,OK,Thread Group 1-25,true,,264,38,38,14,1,0,T-OZEROVA.local
1750703224960,31,character/2,404,Not Found,Thread Group 1-26,false,,273,38,38,31,1,1,T-OZEROVA.local
1750703224832,160,characters,200,OK,Thread Group 1-28,true,,340,38,38,160,1,0,T-OZEROVA.local
1750703224983,11, HTTP Request Sampler,200,OK,Thread Group 1-18,true,,340,38,38,11,1,0,T-OZEROVA.local
1750703224984,13, HTTP Request Sampler,200,OK,Thread Group 1-17,true,,340,38,38,13,1,0,T-OZEROVA.local
1750703224984,15,character/2,200,OK,Thread Group 1-19,true,,273,38,38,15,1,0,T-OZEROVA.local
1750703224985,15,characters,200,OK,Thread Group 1-20,true,,340,38,38,15,1,0,T-OZEROVA.local
1750703224986,15, HTTP Request Sampler,200,OK,Thread Group 1-21,true,,340,38,38,15,1,0,T-OZEROVA.local
1750703224987,15,characters/id,404,Not Found,Thread Group 1-22,false,,273,38,38,15,1,1,T-OZEROVA.local
1750703224988,15,character/2,404,Not Found,Thread Group 1-23,false,,273,38,38,15,1,1,T-OZEROVA.local
1750703224989,15,characters,200,OK,Thread Group 1-24,true,,340,38,38,15,1,0,T-OZEROVA.local
1750703224990,15, HTTP Request Sampler,200,OK,Thread Group 1-25,true,,340,38,38,15,1,0,T-OZEROVA.local
1750703224991,15,characters/id,200,OK,Thread Group 1-26,true,,264,38,38,15,1,0,T-OZEROVA.local
1750703224977,30,character/2,200,OK,Thread Group 1-27,true,,268,38,38,30,1,0,T-OZEROVA.local
1750703224836,170,characters,200,OK,Thread Group 1-29,true,,340,38,38,170,1,0,T-OZEROVA.local
1750703224999,10,characters/id,200,OK,Thread Group 1-19,true,,264,39,39,10,1,0,T-OZEROVA.local
1750703225001,10,character/2,404,Not Found,Thread Group 1-20,false,,273,40,40,10,1,1,T-OZEROVA.local
1750703225001,16,characters,200,OK,Thread Group 1-21,true,,340,40,40,16,1,0,T-OZEROVA.local
1750703225003,15, HTTP Request Sampler,200,OK,Thread Group 1-22,true,,340,40,40,15,1,0,T-OZEROVA.local
1750703225003,15,characters/id,200,OK,Thread Group 1-23,true,,264,40,40,15,1,0,T-OZEROVA.local
1750703225004,15,character/2,404,Not Found,Thread Group 1-24,false,,273,41,41,15,1,1,T-OZEROVA.local
1750703225006,14,characters,200,OK,Thread Group 1-25,true,,340,41,41,14,1,0,T-OZEROVA.local
1750703225006,16, HTTP Request Sampler,200,OK,Thread Group 1-26,true,,340,41,41,16,1,0,T-OZEROVA.local
1750703225007,16,characters/id,200,OK,Thread Group 1-27,true,,264,41,41,16,1,0,T-OZEROVA.local
1750703224993,31,character/2,404,Not Found,Thread Group 1-28,false,,273,41,41,31,1,1,T-OZEROVA.local
1750703224902,139,characters,200,OK,Thread Group 1-40,true,,340,42,42,139,1,0,T-OZEROVA.local
1750703224843,197,characters,200,OK,Thread Group 1-30,true,,340,42,42,197,1,0,T-OZEROVA.local
1750703225011,30,characters/id,404,Not Found,Thread Group 1-20,false,,273,42,42,30,1,1,T-OZEROVA.local
1750703225009,32, HTTP Request Sampler,200,OK,Thread Group 1-19,true,,340,42,42,32,1,0,T-OZEROVA.local
1750703225017,24,character/2,404,Not Found,Thread Group 1-21,false,,273,42,42,24,1,1,T-OZEROVA.local
1750703225020,22,character/2,404,Not Found,Thread Group 1-25,false,,273,42,42,22,1,1,T-OZEROVA.local
1750703225018,24,characters,200,OK,Thread Group 1-22,true,,340,42,42,24,1,0,T-OZEROVA.local
1750703225022,20,characters,200,OK,Thread Group 1-26,true,,340,42,42,20,1,0,T-OZEROVA.local
1750703225018,24, HTTP Request Sampler,200,OK,Thread Group 1-23,true,,340,42,42,24,1,0,T-OZEROVA.local
1750703225019,23,characters/id,404,Not Found,Thread Group 1-24,false,,273,42,42,23,1,1,T-OZEROVA.local
1750703225024,19,characters/id,200,OK,Thread Group 1-28,true,,273,42,42,19,1,0,T-OZEROVA.local
1750703224913,130,characters,200,OK,Thread Group 1-41,true,,340,42,42,130,1,0,T-OZEROVA.local
1750703224847,195,characters,200,OK,Thread Group 1-31,true,,340,42,42,195,1,0,T-OZEROVA.local
1750703225008,35,character/2,404,Not Found,Thread Group 1-29,false,,273,42,42,35,1,1,T-OZEROVA.local
1750703224852,190,characters,200,OK,Thread Group 1-32,true,,340,42,42,190,1,0,T-OZEROVA.local
1750703225023,20, HTTP Request Sampler,200,OK,Thread Group 1-27,true,,340,42,42,20,1,0,T-OZEROVA.local
1750703224864,178,characters,200,OK,Thread Group 1-33,true,,340,42,42,178,1,0,T-OZEROVA.local
1750703224895,148,characters,200,OK,Thread Group 1-39,true,,340,42,42,148,1,0,T-OZEROVA.local
1750703224889,154,characters,200,OK,Thread Group 1-38,true,,340,42,42,154,1,0,T-OZEROVA.local
1750703224879,164,characters,200,OK,Thread Group 1-36,true,,340,43,43,164,1,0,T-OZEROVA.local
1750703224888,156,characters,200,OK,Thread Group 1-37,true,,340,43,43,156,1,0,T-OZEROVA.local
1750703224868,175,characters,200,OK,Thread Group 1-34,true,,340,43,43,175,1,0,T-OZEROVA.local
1750703224874,169,characters,200,OK,Thread Group 1-35,true,,340,43,43,169,1,0,T-OZEROVA.local
1750703224917,127,characters,200,OK,Thread Group 1-42,true,,340,43,43,127,1,0,T-OZEROVA.local
1750703225042,5,characters/id,200,OK,Thread Group 1-25,true,,268,45,45,5,1,0,T-OZEROVA.local
1750703225041,9,character/2,404,Not Found,Thread Group 1-40,false,,273,45,45,9,1,1,T-OZEROVA.local
1750703225042,10,character/2,404,Not Found,Thread Group 1-22,false,,273,46,46,10,1,1,T-OZEROVA.local
1750703225042,11, HTTP Request Sampler,200,OK,Thread Group 1-20,true,,340,46,46,11,1,0,T-OZEROVA.local
1750703225041,13,characters/id,404,Not Found,Thread Group 1-21,false,,273,45,45,13,1,1,T-OZEROVA.local
1750703225042,13,characters,200,OK,Thread Group 1-23,true,,340,45,45,13,1,0,T-OZEROVA.local
1750703225041,16,character/2,404,Not Found,Thread Group 1-30,false,,273,45,45,16,1,1,T-OZEROVA.local
1750703225042,16,character/2,200,OK,Thread Group 1-26,true,,264,45,45,16,1,0,T-OZEROVA.local
1750703224921,138,characters,200,OK,Thread Group 1-43,true,,340,46,46,138,1,0,T-OZEROVA.local
1750703225048,13, HTTP Request Sampler,200,OK,Thread Group 1-25,true,,340,46,46,13,1,0,T-OZEROVA.local
1750703225050,13,characters/id,404,Not Found,Thread Group 1-40,false,,273,46,46,13,1,1,T-OZEROVA.local
1750703225052,12,characters/id,200,OK,Thread Group 1-22,true,,264,47,47,12,1,0,T-OZEROVA.local
1750703225055,10, HTTP Request Sampler,200,OK,Thread Group 1-21,true,,340,47,47,10,1,0,T-OZEROVA.local
1750703225056,11,character/2,404,Not Found,Thread Group 1-23,false,,273,46,46,11,1,1,T-OZEROVA.local
1750703225057,12,characters/id,404,Not Found,Thread Group 1-30,false,,273,46,46,12,1,1,T-OZEROVA.local
1750703225058,12,characters/id,404,Not Found,Thread Group 1-26,false,,273,46,46,12,1,1,T-OZEROVA.local
1750703225044,27,character/2,404,Not Found,Thread Group 1-35,false,,273,46,46,27,1,1,T-OZEROVA.local
1750703225044,29, HTTP Request Sampler,200,OK,Thread Group 1-24,true,,340,47,47,29,1,0,T-OZEROVA.local
1750703225044,30,character/2,404,Not Found,Thread Group 1-42,false,,273,47,47,30,1,1,T-OZEROVA.local
1750703225044,31,character/2,404,Not Found,Thread Group 1-41,false,,273,47,47,31,1,1,T-OZEROVA.local
1750703225045,31,character/2,404,Not Found,Thread Group 1-34,false,,273,47,47,31,1,1,T-OZEROVA.local
1750703225045,32,character/2,404,Not Found,Thread Group 1-37,false,,273,48,48,32,1,1,T-OZEROVA.local
1750703225045,33,character/2,404,Not Found,Thread Group 1-36,false,,273,48,48,33,1,1,T-OZEROVA.local
1750703225045,34,character/2,404,Not Found,Thread Group 1-39,false,,273,48,48,34,1,1,T-OZEROVA.local
1750703225045,35,character/2,404,Not Found,Thread Group 1-38,false,,273,48,48,35,1,1,T-OZEROVA.local
1750703225045,36,character/2,404,Not Found,Thread Group 1-33,false,,273,48,48,36,1,1,T-OZEROVA.local
1750703225045,37,characters,200,OK,Thread Group 1-27,true,,340,48,48,37,1,0,T-OZEROVA.local
1750703225045,39,character/2,404,Not Found,Thread Group 1-32,false,,273,48,48,39,1,1,T-OZEROVA.local
1750703225045,40,characters/id,404,Not Found,Thread Group 1-29,false,,273,48,48,40,1,1,T-OZEROVA.local
1750703225046,40,character/2,200,OK,Thread Group 1-31,true,,268,49,49,40,1,0,T-OZEROVA.local
1750703225046,41, HTTP Request Sampler,200,OK,Thread Group 1-28,true,,340,49,49,41,1,0,T-OZEROVA.local
1750703224931,157,characters,200,OK,Thread Group 1-44,true,,340,49,49,157,1,0,T-OZEROVA.local
1750703225062,28,characters,200,OK,Thread Group 1-25,true,,340,49,49,28,1,0,T-OZEROVA.local
1750703225063,27, HTTP Request Sampler,200,OK,Thread Group 1-40,true,,340,49,49,27,1,0,T-OZEROVA.local
1750703225064,27, HTTP Request Sampler,200,OK,Thread Group 1-22,true,,340,50,50,27,1,0,T-OZEROVA.local
1750703224981,136,characters,200,OK,Thread Group 1-53,true,,340,53,53,136,1,0,T-OZEROVA.local
1750703224977,139,characters,200,OK,Thread Group 1-52,true,,340,53,53,139,1,0,T-OZEROVA.local
1750703224969,146,characters,200,OK,Thread Group 1-51,true,,340,53,53,146,1,0,T-OZEROVA.local
1750703224961,153,characters,200,OK,Thread Group 1-50,true,,340,52,52,153,1,0,T-OZEROVA.local
1750703224956,157,characters,200,OK,Thread Group 1-49,true,,340,52,52,157,1,0,T-OZEROVA.local
1750703224952,161,characters,200,OK,Thread Group 1-48,true,,340,52,52,161,1,0,T-OZEROVA.local
1750703224949,162,characters,200,OK,Thread Group 1-47,true,,340,52,52,162,1,0,T-OZEROVA.local
1750703224989,129,characters,200,OK,Thread Group 1-54,true,,340,53,53,129,1,0,T-OZEROVA.local
1750703224938,172,characters,200,OK,Thread Group 1-46,true,,340,52,52,172,1,0,T-OZEROVA.local
1750703225088,21,character/2,200,OK,Thread Group 1-44,true,,264,52,52,21,1,0,T-OZEROVA.local
1750703225090,18,characters,200,OK,Thread Group 1-40,true,,340,52,52,18,1,0,T-OZEROVA.local
1750703225090,18,character/2,404,Not Found,Thread Group 1-25,false,,273,52,52,18,1,1,T-OZEROVA.local
1750703224936,171,characters,200,OK,Thread Group 1-45,true,,340,52,52,171,1,0,T-OZEROVA.local
1750703225087,18,characters,200,OK,Thread Group 1-28,true,,340,51,51,18,1,0,T-OZEROVA.local
1750703225059,47,character/2,404,Not Found,Thread Group 1-43,false,,273,51,51,47,1,1,T-OZEROVA.local
1750703225086,19,characters/id,200,OK,Thread Group 1-31,true,,264,51,51,19,1,0,T-OZEROVA.local
1750703225085,19, HTTP Request Sampler,200,OK,Thread Group 1-29,true,,340,51,51,19,1,0,T-OZEROVA.local
1750703225085,18,characters/id,200,OK,Thread Group 1-32,true,,273,50,50,18,1,0,T-OZEROVA.local
1750703225082,21,character/2,404,Not Found,Thread Group 1-27,false,,273,50,50,21,1,1,T-OZEROVA.local
1750703225081,21,characters/id,200,OK,Thread Group 1-33,true,,264,50,50,21,1,0,T-OZEROVA.local
1750703225080,22,characters/id,404,Not Found,Thread Group 1-38,false,,273,50,50,22,1,1,T-OZEROVA.local
1750703225080,21,characters/id,404,Not Found,Thread Group 1-39,false,,273,50,50,21,1,1,T-OZEROVA.local
1750703225077,23,characters/id,200,OK,Thread Group 1-37,true,,273,50,50,23,1,0,T-OZEROVA.local
1750703225078,22,characters/id,200,OK,Thread Group 1-36,true,,264,50,50,22,1,0,T-OZEROVA.local
1750703225076,23,characters/id,404,Not Found,Thread Group 1-34,false,,273,50,50,23,1,1,T-OZEROVA.local
1750703225075,24,characters/id,404,Not Found,Thread Group 1-41,false,,273,50,50,24,1,1,T-OZEROVA.local
1750703225074,24,characters/id,404,Not Found,Thread Group 1-42,false,,273,50,50,24,1,1,T-OZEROVA.local
1750703225073,25,characters,200,OK,Thread Group 1-24,true,,340,50,50,25,1,0,T-OZEROVA.local
1750703224995,125,characters,200,OK,Thread Group 1-55,true,,340,54,54,125,1,0,T-OZEROVA.local
1750703225072,23,characters/id,200,OK,Thread Group 1-35,true,,268,50,50,23,1,0,T-OZEROVA.local
1750703225071,23, HTTP Request Sampler,200,OK,Thread Group 1-26,true,,340,50,50,22,1,0,T-OZEROVA.local
1750703225069,24, HTTP Request Sampler,200,OK,Thread Group 1-30,true,,340,49,49,24,1,0,T-OZEROVA.local
1750703225067,25,characters/id,404,Not Found,Thread Group 1-23,false,,273,49,49,25,1,1,T-OZEROVA.local
1750703225118,4,character/2,200,OK,Thread Group 1-53,true,,264,54,54,4,1,0,T-OZEROVA.local
1750703225118,4,character/2,404,Not Found,Thread Group 1-47,false,,273,54,54,4,1,1,T-OZEROVA.local
1750703225118,5,character/2,404,Not Found,Thread Group 1-54,false,,273,54,54,5,1,1,T-OZEROVA.local
1750703225118,6,character/2,404,Not Found,Thread Group 1-48,false,,273,54,54,6,1,1,T-OZEROVA.local
1750703225118,8,character/2,200,OK,Thread Group 1-51,true,,264,54,54,8,1,0,T-OZEROVA.local
1750703225119,8,characters/id,200,OK,Thread Group 1-44,true,,268,54,54,8,1,0,T-OZEROVA.local
1750703225119,9,character/2,404,Not Found,Thread Group 1-50,false,,273,55,55,9,1,1,T-OZEROVA.local
1750703225119,12,character/2,200,OK,Thread Group 1-49,true,,264,55,55,12,1,0,T-OZEROVA.local
1750703225118,14,character/2,404,Not Found,Thread Group 1-52,false,,273,55,55,14,1,1,T-OZEROVA.local
1750703225119,14,character/2,404,Not Found,Thread Group 1-46,false,,273,55,55,14,1,1,T-OZEROVA.local
1750703225119,15,character/2,404,Not Found,Thread Group 1-40,false,,273,56,56,15,1,1,T-OZEROVA.local
1750703224998,137,characters,200,OK,Thread Group 1-56,true,,340,56,56,137,1,0,T-OZEROVA.local
1750703225122,15,characters/id,200,OK,Thread Group 1-53,true,,273,57,57,15,1,0,T-OZEROVA.local
1750703225123,15,characters/id,404,Not Found,Thread Group 1-47,false,,273,57,57,15,1,1,T-OZEROVA.local
1750703225124,15,characters/id,404,Not Found,Thread Group 1-54,false,,273,57,57,15,1,1,T-OZEROVA.local
1750703225124,16,characters/id,404,Not Found,Thread Group 1-48,false,,273,57,57,16,1,1,T-OZEROVA.local
1750703225126,15,characters/id,200,OK,Thread Group 1-51,true,,268,57,57,15,1,0,T-OZEROVA.local
1750703225127,15, HTTP Request Sampler,200,OK,Thread Group 1-44,true,,340,57,57,15,1,0,T-OZEROVA.local
1750703225128,15,characters/id,404,Not Found,Thread Group 1-50,false,,273,57,57,15,1,1,T-OZEROVA.local
1750703225131,12,characters/id,404,Not Found,Thread Group 1-49,false,,273,57,57,12,1,1,T-OZEROVA.local
1750703225132,12,characters/id,404,Not Found,Thread Group 1-52,false,,273,58,58,12,1,1,T-OZEROVA.local
1750703225133,14,characters/id,200,OK,Thread Group 1-46,true,,273,58,58,14,1,0,T-OZEROVA.local
1750703225134,14,characters/id,404,Not Found,Thread Group 1-40,false,,273,59,59,14,1,1,T-OZEROVA.local
1750703225119,31,character/2,200,OK,Thread Group 1-28,true,,268,59,59,31,1,0,T-OZEROVA.local
1750703225119,31, HTTP Request Sampler,200,OK,Thread Group 1-31,true,,340,59,59,31,1,0,T-OZEROVA.local
1750703225119,33,characters/id,404,Not Found,Thread Group 1-43,false,,273,59,59,33,1,1,T-OZEROVA.local
1750703225119,33,characters/id,200,OK,Thread Group 1-25,true,,264,59,59,33,1,0,T-OZEROVA.local
1750703225119,34,character/2,404,Not Found,Thread Group 1-45,false,,273,59,59,34,1,1,T-OZEROVA.local
1750703225119,35, HTTP Request Sampler,200,OK,Thread Group 1-32,true,,340,59,59,35,1,0,T-OZEROVA.local
1750703225119,35,characters/id,200,OK,Thread Group 1-27,true,,273,59,59,35,1,0,T-OZEROVA.local
1750703225119,36,characters,200,OK,Thread Group 1-29,true,,340,59,59,36,1,0,T-OZEROVA.local
1750703225120,36, HTTP Request Sampler,200,OK,Thread Group 1-33,true,,340,59,59,36,1,0,T-OZEROVA.local
1750703225120,36, HTTP Request Sampler,200,OK,Thread Group 1-38,true,,340,59,59,36,1,0,T-OZEROVA.local
1750703225120,37, HTTP Request Sampler,200,OK,Thread Group 1-39,true,,340,59,59,37,1,0,T-OZEROVA.local
1750703225120,37, HTTP Request Sampler,200,OK,Thread Group 1-36,true,,340,59,59,37,1,0,T-OZEROVA.local
1750703225120,38, HTTP Request Sampler,200,OK,Thread Group 1-34,true,,340,59,59,38,1,0,T-OZEROVA.local
1750703225120,38, HTTP Request Sampler,200,OK,Thread Group 1-41,true,,340,60,60,38,1,0,T-OZEROVA.local
1750703225120,39, HTTP Request Sampler,200,OK,Thread Group 1-37,true,,340,60,60,39,1,0,T-OZEROVA.local
1750703225120,41, HTTP Request Sampler,200,OK,Thread Group 1-42,true,,340,61,61,41,1,0,T-OZEROVA.local
1750703225120,43,character/2,404,Not Found,Thread Group 1-24,false,,273,61,61,43,1,1,T-OZEROVA.local
1750703225120,44,character/2,404,Not Found,Thread Group 1-55,false,,273,61,61,44,1,1,T-OZEROVA.local
1750703225121,44, HTTP Request Sampler,200,OK,Thread Group 1-35,true,,340,61,61,44,1,0,T-OZEROVA.local
1750703225121,45,characters,200,OK,Thread Group 1-30,true,,340,61,61,45,1,0,T-OZEROVA.local
1750703225121,46,characters,200,OK,Thread Group 1-26,true,,340,61,61,46,1,0,T-OZEROVA.local
1750703225121,46, HTTP Request Sampler,200,OK,Thread Group 1-23,true,,340,61,61,46,1,0,T-OZEROVA.local
1750703225008,160,characters,200,OK,Thread Group 1-57,true,,340,60,60,160,1,0,T-OZEROVA.local
1750703225137,31, HTTP Request Sampler,200,OK,Thread Group 1-53,true,,340,60,60,31,1,0,T-OZEROVA.local
1750703225138,31, HTTP Request Sampler,200,OK,Thread Group 1-47,true,,340,60,60,31,1,0,T-OZEROVA.local
1750703225139,31, HTTP Request Sampler,200,OK,Thread Group 1-54,true,,340,61,61,31,1,0,T-OZEROVA.local
1750703225141,30, HTTP Request Sampler,200,OK,Thread Group 1-48,true,,340,61,61,30,1,0,T-OZEROVA.local
1750703225142,30, HTTP Request Sampler,200,OK,Thread Group 1-51,true,,340,61,61,30,1,0,T-OZEROVA.local
1750703225142,32,characters,200,OK,Thread Group 1-44,true,,340,61,61,32,1,0,T-OZEROVA.local
1750703225143,31, HTTP Request Sampler,200,OK,Thread Group 1-50,true,,340,61,61,31,1,0,T-OZEROVA.local
1750703225144,31, HTTP Request Sampler,200,OK,Thread Group 1-49,true,,340,61,61,31,1,0,T-OZEROVA.local
1750703225145,31, HTTP Request Sampler,200,OK,Thread Group 1-52,true,,340,62,62,31,1,0,T-OZEROVA.local
1750703225147,30, HTTP Request Sampler,200,OK,Thread Group 1-46,true,,340,62,62,30,1,0,T-OZEROVA.local
1750703225148,32, HTTP Request Sampler,200,OK,Thread Group 1-40,true,,340,63,63,32,1,0,T-OZEROVA.local
1750703225150,31,characters/id,404,Not Found,Thread Group 1-28,false,,273,63,63,31,1,1,T-OZEROVA.local
1750703225150,32,characters,200,OK,Thread Group 1-31,true,,340,63,63,32,1,0,T-OZEROVA.local
1750703225152,31, HTTP Request Sampler,200,OK,Thread Group 1-43,true,,340,63,63,30,1,0,T-OZEROVA.local
1750703225153,30, HTTP Request Sampler,200,OK,Thread Group 1-25,true,,340,63,63,30,1,0,T-OZEROVA.local
1750703225153,31,characters/id,404,Not Found,Thread Group 1-45,false,,273,63,63,31,1,1,T-OZEROVA.local
1750703225154,31,characters,200,OK,Thread Group 1-32,true,,340,63,63,31,1,0,T-OZEROVA.local
1750703225154,31, HTTP Request Sampler,200,OK,Thread Group 1-27,true,,340,63,63,31,1,0,T-OZEROVA.local
1750703225155,31,character/2,404,Not Found,Thread Group 1-29,false,,273,63,63,31,1,1,T-OZEROVA.local
1750703225156,31,characters,200,OK,Thread Group 1-33,true,,340,63,63,31,1,0,T-OZEROVA.local
1750703225156,31,characters,200,OK,Thread Group 1-38,true,,340,63,63,31,1,0,T-OZEROVA.local
1750703225157,31,characters,200,OK,Thread Group 1-39,true,,340,63,63,31,1,0,T-OZEROVA.local
1750703225157,31,characters,200,OK,Thread Group 1-36,true,,340,63,63,31,1,0,T-OZEROVA.local
1750703225158,31,characters,200,OK,Thread Group 1-34,true,,340,64,64,31,1,0,T-OZEROVA.local
1750703225159,31,characters,200,OK,Thread Group 1-41,true,,340,64,64,31,1,0,T-OZEROVA.local
1750703225159,32,characters,200,OK,Thread Group 1-37,true,,340,64,64,32,1,0,T-OZEROVA.local
1750703225161,31,characters,200,OK,Thread Group 1-42,true,,340,64,64,31,1,0,T-OZEROVA.local
1750703225163,30,characters/id,200,OK,Thread Group 1-24,true,,264,64,64,30,1,0,T-OZEROVA.local
1750703225164,30,characters/id,404,Not Found,Thread Group 1-55,false,,273,64,64,30,1,1,T-OZEROVA.local
1750703225166,30,characters,200,OK,Thread Group 1-35,true,,340,65,65,30,1,0,T-OZEROVA.local
1750703225166,31,character/2,404,Not Found,Thread Group 1-30,false,,273,65,65,31,1,1,T-OZEROVA.local
1750703225167,31,character/2,200,OK,Thread Group 1-26,true,,273,65,65,31,1,0,T-OZEROVA.local
1750703225135,63,character/2,200,OK,Thread Group 1-56,true,,273,65,65,63,1,0,T-OZEROVA.local
1750703225010,189,characters,200,OK,Thread Group 1-58,true,,340,65,65,189,1,0,T-OZEROVA.local
1750703225169,31,characters,200,OK,Thread Group 1-53,true,,340,65,65,31,1,0,T-OZEROVA.local
1750703225169,32,characters,200,OK,Thread Group 1-47,true,,340,65,65,32,1,0,T-OZEROVA.local
1750703225171,30,characters,200,OK,Thread Group 1-54,true,,340,65,65,30,1,0,T-OZEROVA.local
1750703225172,29,characters,200,OK,Thread Group 1-48,true,,340,65,65,29,1,0,T-OZEROVA.local
1750703225173,29,characters,200,OK,Thread Group 1-51,true,,340,65,65,29,1,0,T-OZEROVA.local
1750703225174,28,character/2,404,Not Found,Thread Group 1-44,false,,273,66,66,28,1,1,T-OZEROVA.local
1750703225175,28,characters,200,OK,Thread Group 1-50,true,,340,66,66,28,1,0,T-OZEROVA.local
